analysis_context_id,record_type,transition,previous_state,current_state,forward_horizon_sessions,family_observation_count,date_observation_count,mean_forward_return,mean_forward_relative_global,median_forward_relative_global,positive_relative_frequency,relative_hac_t_statistic,relative_hac_p_value,relative_ci_low,relative_ci_high,transition_known_at_signal_date,warning
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->LAGGING,IMPROVING,LAGGING,63,1721,579,0.025707104137668482,-0.006827982233682288,-0.008805023087942065,0.43005181347150256,-2.0674850380876983,0.03868847260001131,-0.013300870316816735,-0.0003550941505478392,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->LAGGING,IMPROVING,LAGGING,126,1677,563,0.042763474197696015,-0.019785602040365106,-0.018546082512086115,0.38188277087033745,-3.159093536420291,0.0015826068810799153,-0.03206098007665462,-0.007510224004075588,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->LEADING,IMPROVING,LEADING,5,951,488,0.002662466818151922,0.0006547180273403644,-0.000302662339175197,0.4918032786885246,0.7946528813067213,0.42681544826311457,-0.0009601049775244781,0.002269541032205207,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->LEADING,IMPROVING,LEADING,10,952,487,0.005289954631730823,0.001064956703494241,-0.0004943927649395663,0.486652977412731,0.8298072422241092,0.4066477754932093,-0.0014504187689452907,0.003580332175933773,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->LEADING,IMPROVING,LEADING,21,944,485,0.008461922987714508,-0.0019357787032276389,-0.0016116373313508348,0.46804123711340206,-1.0045066918256669,0.3151344473648513,-0.005712813312594168,0.0018412559061388905,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->LEADING,IMPROVING,LEADING,42,932,479,0.014577107533883095,-0.005964414738104109,-0.00488280879401326,0.4363256784968685,-1.71496562109084,0.08635153020114368,-0.012780900113541698,0.0008520706373334802,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->LEADING,IMPROVING,LEADING,63,924,476,0.022855456597622024,-0.0076942265265871,-0.007326731769700612,0.43067226890756305,-1.6808430962159613,0.09279339523659032,-0.016666156693628607,0.0012777036404544072,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->LEADING,IMPROVING,LEADING,126,889,464,0.049136672865579156,-0.01371684082304229,-0.016625527196670875,0.40086206896551724,-2.1207513971116443,0.03394272876306524,-0.026393722248864753,-0.0010399593972198265,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->WEAKENING,IMPROVING,WEAKENING,5,34,30,-0.002265417064437769,0.004909213022452571,0.002180843827921275,0.5666666666666667,1.0076725354690315,0.3136116940750372,-0.004639405579088911,0.014457831623994052,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->WEAKENING,IMPROVING,WEAKENING,10,34,30,-0.005739414029067387,0.0011241719734520336,0.0008211831475957165,0.5333333333333333,0.2166520889970255,0.8284794885432123,-0.009045758030894954,0.01129410197779902,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->WEAKENING,IMPROVING,WEAKENING,21,34,30,-0.0033762543324324748,0.0007823363781157481,0.0044919074643720025,0.5333333333333333,0.11268364717211778,0.9102813663328038,-0.012825238131433723,0.01438991088766522,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->WEAKENING,IMPROVING,WEAKENING,42,34,30,0.011300395644468645,-0.0023117076651726445,0.00022108884075588975,0.5,-0.39008915904774705,0.696470618937872,-0.013926651739968075,0.009303236409622787,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->WEAKENING,IMPROVING,WEAKENING,63,32,28,0.03326993707873752,-0.0038413266007526698,-0.002032052710089577,0.5,-0.32088586751235576,0.7482968841570716,-0.027304066947337127,0.01962141374583179,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->WEAKENING,IMPROVING,WEAKENING,126,32,29,0.039347120489833035,-0.009176770105844638,-0.008585520562591098,0.3793103448275862,-0.39636417233469606,0.6918363926470343,-0.05455458212128465,0.036201041909595374,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->IMPROVING,LAGGING,IMPROVING,5,2243,639,0.002619528374978262,0.0001743538263773218,-0.0003395823166740808,0.48513302034428796,0.24650176925165287,0.8052938350231442,-0.0012119535470088393,0.0015606611997634827,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->IMPROVING,LAGGING,IMPROVING,10,2228,637,0.005562278931958319,0.0005545819140478968,-0.0012447766269387446,0.4772370486656201,0.5157024750266949,0.6060622257359053,-0.001553146147476144,0.0026623099755719373,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->IMPROVING,LAGGING,IMPROVING,21,2220,634,0.010181733330632995,-0.0003980318658149797,-0.0018083662098920122,0.46845425867507884,-0.23844370740872367,0.8115369711961717,-0.0036697815386188765,0.002873717806988917,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->IMPROVING,LAGGING,IMPROVING,42,2186,628,0.01861196156753441,-0.002840846686766052,-0.0028922615973497657,0.4713375796178344,-1.066501119013377,0.28619717311583925,-0.00806161682230265,0.002379923448770546,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->IMPROVING,LAGGING,IMPROVING,63,2166,626,0.024136317908605435,-0.007833436598550618,-0.00657841965155187,0.43130990415335463,-2.305225286614408,0.021153959381713973,-0.014493633195164335,-0.001173240001936902,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->IMPROVING,LAGGING,IMPROVING,126,2098,613,0.04500285378493825,-0.01707554968818523,-0.01747194953373385,0.3800978792822186,-2.788458461868034,0.005295953842812551,-0.029077687379218575,-0.005073411997151885,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LAGGING,LAGGING,LAGGING,5,8323,680,0.002005404803591394,-0.000674390312313394,-0.0005394094734566804,0.47058823529411764,-1.5497422361207405,0.12120339633538965,-0.0015272939067624976,0.0001785132821357097,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LAGGING,LAGGING,LAGGING,10,8311,679,0.0035181810824543606,-0.0017991140454655826,-0.0012585650074531587,0.4580265095729013,-2.5216900054736033,0.01167925814562842,-0.0031974614733963356,-0.0004007666175348298,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LAGGING,LAGGING,LAGGING,21,8260,676,0.007070847764050484,-0.0037965266463912384,-0.003984115868484019,0.40088757396449703,-2.709248641448015,0.006743578139433422,-0.0065430650701574795,-0.0010499882226249974,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LAGGING,LAGGING,LAGGING,42,8171,672,0.016576205523301274,-0.005268826161497132,-0.003603903105452078,0.44047619047619047,-2.2063124597072563,0.027362129583502703,-0.00994935519169034,-0.0005882971313039232,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LAGGING,LAGGING,LAGGING,63,8068,668,0.024363664495906087,-0.007633690904030248,-0.007999903964611352,0.4041916167664671,-2.4054846788241133,0.016151029183126563,-0.013853543132864285,-0.0014138386751962094,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LAGGING,LAGGING,LAGGING,126,7804,654,0.04716608175031488,-0.015440289327203737,-0.018704198493523422,0.32262996941896027,-2.761735949631034,0.005749495630732916,-0.026398038925328986,-0.004482539729078491,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LEADING,LAGGING,LEADING,5,584,375,0.0016982553581141495,-0.0009802593343076803,-0.0010572127098925632,0.4613333333333333,-0.9221795608418806,0.3564349225226714,-0.003063663773458646,0.0011031451048432853,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LEADING,LAGGING,LEADING,10,580,374,0.0028789841477173442,-0.0019476657767309288,-0.003122796533932798,0.45454545454545453,-1.166890214501038,0.243254708188131,-0.005219057317147737,0.0013237257636858795,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LEADING,LAGGING,LEADING,21,577,371,0.010199703834077908,-0.001828279815313425,-0.0020466438804127574,0.4636118598382749,-0.7457730448884776,0.4558045255892825,-0.00663317671556504,0.00297661708493819,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LEADING,LAGGING,LEADING,42,565,365,0.019758023808270266,-0.003545939590697311,-0.0051363066825094545,0.4438356164383562,-1.1129905422765618,0.2657124914306985,-0.009790299830188438,0.0026984206487938155,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LEADING,LAGGING,LEADING,63,562,363,0.024951653517841982,-0.009576670263451433,-0.009687613434970266,0.42424242424242425,-2.4476749435573555,0.014378130558270847,-0.01724514309624558,-0.0019081974306572897,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LEADING,LAGGING,LEADING,126,548,356,0.04458819856995601,-0.019302257212515415,-0.023630335309343317,0.38202247191011235,-3.335070368885552,0.000852778163975097,-0.030645864624763382,-0.007958649800267448,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->WEAKENING,LAGGING,WEAKENING,5,497,322,0.003704872999325517,-7.386707947621393e-05,-0.0002641879418061044,0.48757763975155277,-0.07607278025253796,0.9393611955847618,-0.0019770026679997717,0.001829268509047344,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->WEAKENING,LAGGING,WEAKENING,10,494,323,0.00441025281727033,-0.0011133116160197344,-0.0016836142719931502,0.47678018575851394,-0.7697890224916248,0.4414250524951804,-0.003947920329854058,0.0017212970978145886,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->WEAKENING,LAGGING,WEAKENING,21,488,322,0.010507079522889522,-0.001794282494257333,-0.0026555547347673625,0.46273291925465837,-0.9443062487861354,0.3450131736467642,-0.005518422910944898,0.0019298579224302315,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->WEAKENING,LAGGING,WEAKENING,42,486,319,0.017773998431904404,-0.004109295036114765,-0.005124607878958465,0.43260188087774293,-1.2095022358453396,0.22646995262686542,-0.010768290806391325,0.0025497007341617967,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->WEAKENING,LAGGING,WEAKENING,63,481,315,0.027289739987616822,-0.0049182745548893535,-0.002450937936080644,0.473015873015873,-1.1204616698420367,0.26251707774796884,-0.013521550555416798,0.003685001445638091,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->WEAKENING,LAGGING,WEAKENING,126,462,304,0.057411690636331524,-0.008377307752413726,-0.01423188009739057,0.4276315789473684,-1.0468156084166627,0.29518463014897,-0.024062230054034364,0.007307614549206913,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->IMPROVING,LEADING,IMPROVING,5,489,336,0.00023549455636587676,-0.0017000496356826666,-0.0004888713389356869,0.4851190476190476,-1.5551774170589985,0.11990382114063836,-0.00384259364469335,0.0004424943733280168,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->IMPROVING,LEADING,IMPROVING,10,485,334,0.0031000656297858376,-0.0008262390607636783,-0.0018042703300536755,0.45808383233532934,-0.4708469970258058,0.6377500004946315,-0.004265570333865662,0.002613092212338306,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->IMPROVING,LEADING,IMPROVING,21,484,334,0.0052663336150941915,-0.003290733983839056,-0.0032439595676315436,0.4491017964071856,-1.2423282566685814,0.21411547391988717,-0.00848237319546102,0.0019009052277829076,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->IMPROVING,LEADING,IMPROVING,42,480,332,0.014971207468945253,-0.002857815101752133,-0.006272652942127033,0.42771084337349397,-0.7870502587377912,0.4312524457457063,-0.009974533013631909,0.004258902810127642,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->IMPROVING,LEADING,IMPROVING,63,477,329,0.022049354161065012,-0.008279429999993702,-0.007650071520891921,0.44680851063829785,-1.8086972359561817,0.0704980526439057,-0.017251293443976565,0.0006924334439891624,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->IMPROVING,LEADING,IMPROVING,126,460,317,0.04857008259507522,-0.01572100098082092,-0.02248832163698955,0.3911671924290221,-2.33767611147335,0.019404056307424814,-0.028901867043531308,-0.0025401349181105332,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LAGGING,LEADING,LAGGING,5,583,361,0.0030798058691885472,-0.00033118375120717137,0.00020494688569394626,0.5096952908587258,-0.3515654424021789,0.725164185618191,-0.0021775205816865783,0.0015151530792722357,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LAGGING,LEADING,LAGGING,10,583,362,0.004759172216041866,-0.0005665486595226596,0.0004539474503676283,0.5165745856353591,-0.38214504533448973,0.7023537813500949,-0.0034722908160954797,0.0023391934970501604,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LAGGING,LEADING,LAGGING,21,572,355,0.010112143777290064,-0.0009160271327079466,-0.00045935847734790425,0.48732394366197185,-0.4450893664660623,0.6562551730267476,-0.004949779282807818,0.0031177250173919243,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LAGGING,LEADING,LAGGING,42,564,353,0.01583978345269017,-0.005770017748717028,-0.005676416519659888,0.44192634560906513,-1.737498605869934,0.08229919988511797,-0.012278815476344577,0.0007387799789105197,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LAGGING,LEADING,LAGGING,63,556,349,0.02282354410737276,-0.007226897618274527,-0.00910141738588588,0.44126074498567336,-1.5171103561302317,0.1292388239997556,-0.016563370073651044,0.0021095748371019905,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LAGGING,LEADING,LAGGING,126,544,342,0.044643135711078454,-0.01743017593893537,-0.010488740270161223,0.4415204678362573,-2.860738185752347,0.004226559320641928,-0.02937202970753724,-0.005488322170333498,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LEADING,LEADING,LEADING,5,8444,680,0.002202786889027773,-0.0004210024779594502,-0.0002885321019463991,0.49117647058823527,-1.018417421480587,0.3084796264131048,-0.001231229872737348,0.00038922491681844763,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LEADING,LEADING,LEADING,10,8420,679,0.004286328650003081,-0.0009444753634673463,-0.0007315595769640955,0.46244477172312226,-1.4039900169127657,0.16032182235405612,-0.002262958881428424,0.0003740081544937312,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LEADING,LEADING,LEADING,21,8354,676,0.00896986607114306,-0.0017514310787742789,-0.0018283233227762165,0.4556213017751479,-1.2457258220122087,0.2128650703274535,-0.004507046941546431,0.001004184783997873,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LEADING,LEADING,LEADING,42,8256,672,0.01763873792749872,-0.003982031435695525,-0.003178906548841556,0.4479166666666667,-1.7281655281602168,0.0839585520476172,-0.008498171858643478,0.0005341089872524275,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LEADING,LEADING,LEADING,63,8153,668,0.027399991099605763,-0.00453953441048917,-0.0052433305468898884,0.41916167664670656,-1.4030604390849046,0.1605988168633663,-0.01088090339452381,0.001801834573545471,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LEADING,LEADING,LEADING,126,7854,654,0.05421490284362749,-0.009242361351587701,-0.009139250210212405,0.39143730886850153,-1.5675611505176517,0.11698358463387999,-0.020798335021409042,0.0023136123182336404,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->WEAKENING,LEADING,WEAKENING,5,2097,622,0.0011928209458617217,-0.0013058334368135365,-0.0003711419271426689,0.48231511254019294,-2.224225174799404,0.02613329808048709,-0.00245652021752292,-0.0001551466561041531,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->WEAKENING,LEADING,WEAKENING,10,2094,619,0.0034953162715777495,-0.0016888995643324046,-0.0013620466275874876,0.4604200323101777,-1.9885735043764172,0.04674829832277992,-0.0033535010046673534,-2.4298123997455604e-05,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->WEAKENING,LEADING,WEAKENING,21,2096,619,0.0069522565798750754,-0.003208558979089729,-0.003261557633008283,0.42164781906300486,-2.497972050865525,0.012490604127455075,-0.005726065145385508,-0.0006910528127939495,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->WEAKENING,LEADING,WEAKENING,42,2066,614,0.015761699301863878,-0.005842822667282856,-0.006142485941090722,0.4169381107491857,-2.75951298656465,0.005788758630089824,-0.009992729571756256,-0.001692915762809456,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->WEAKENING,LEADING,WEAKENING,63,2050,610,0.027424186383771074,-0.004054092909583882,-0.005439938632121749,0.4311475409836066,-1.3073422038893665,0.19109651678432438,-0.010131978308773538,0.0020237924896057734,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
