analysis_context_id,analysis_context_type,signal_id,top_tail_definition,forward_horizon_sessions,advantage_vs_global_observation_count,advantage_vs_global_mean,advantage_vs_global_median,advantage_vs_global_positive_frequency,advantage_vs_global_hac_p_value,advantage_vs_global_ci_low,advantage_vs_global_ci_high,peak_predictive_horizon,half_life_or_reversal_horizon_sessions,warning
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_EQ,TOP_3,63,619,-0.0029185713319443817,-0.009203842202360923,0.43134087237479807,0.6626233894209536,-0.016029670456403754,0.010192527792514991,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_EQ,TOP_3,126,608,0.0003830797436413908,-0.011871057732701862,0.4276315789473684,0.9781195175190359,-0.026992668724300714,0.027758828211583493,YES,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_EQ,TOP_5,5,632,-0.0003053958541992783,0.00037355598869148743,0.5110759493670886,0.6645138649572483,-0.0016855647239549286,0.001074773015556372,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_EQ,TOP_5,10,633,-0.0012776244764656148,-0.0018721432427549756,0.4565560821484992,0.27056385614145906,-0.0035504303751502236,0.0009951814222189943,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_EQ,TOP_5,21,626,-0.002690708796125309,-0.003391062360917796,0.43610223642172524,0.22507762319256264,-0.007037863610029607,0.001656446017778989,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_EQ,TOP_5,42,612,-0.005084048041004745,-0.007334886305440713,0.40032679738562094,0.15882457603035505,-0.012155941387888105,0.001987845305878616,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_EQ,TOP_5,63,611,-0.006014404870508358,-0.010594001411306841,0.3895253682487725,0.25627638339611614,-0.01639816234012336,0.004369352599106645,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_EQ,TOP_5,126,595,-0.00537428280185279,-0.016000248467058387,0.37815126050420167,0.6407801362072099,-0.027948678444224325,0.017200112840518745,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,RANK_1,5,652,-0.0004372136560481448,-7.311515824415249e-05,0.49693251533742333,0.7493611832191085,-0.003119441545694311,0.0022450142335980216,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,RANK_1,10,652,-0.0016020206066459704,-0.0018402636991109445,0.4831288343558282,0.46885737939438243,-0.005936870525434053,0.0027328293121421125,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,RANK_1,21,648,-0.0031992014566781767,-0.004060210384710217,0.4537037037037037,0.43664939306773143,-0.01126015088542084,0.0048617479720644875,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,RANK_1,42,642,-0.003935910758422801,-0.004872629190843136,0.4517133956386293,0.5196622439266876,-0.015917039944001683,0.008045218427156081,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,RANK_1,63,637,0.0003343736185256016,-0.011117565507882343,0.4489795918367347,0.9690261448934131,-0.016543423873672757,0.01721217111072396,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,RANK_1,126,624,0.01125107142811806,-0.011278903471674873,0.4551282051282051,0.5481825582604788,-0.02547202311211934,0.047974165968355464,YES,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,TOP_3,5,642,0.00021888049579838023,2.7265031888323854e-05,0.5015576323987538,0.8112687763926639,-0.0015776717184531452,0.0020154327100499058,YES,10.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,TOP_3,10,642,-0.0010192919107737748,-0.0017301641433504211,0.45950155763239875,0.49826860042653764,-0.003969272360222847,0.001930688538675297,NO,10.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,TOP_3,21,638,-0.0023084069492883682,-0.004547865483381874,0.445141065830721,0.42694315363423396,-0.008003527970982941,0.003386714072406205,NO,10.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,TOP_3,42,623,-0.005506695588680879,-0.009068200790580017,0.4044943820224719,0.23090620033964737,-0.014515606035361582,0.003502214857999824,NO,10.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,TOP_3,63,617,-0.005564431173498763,-0.009806005688017483,0.42625607779578606,0.40281591505697956,-0.01860058848907617,0.007471726142078643,NO,10.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,TOP_3,126,606,-0.004214643336240085,-0.017353677384212174,0.40594059405940597,0.7510252401461329,-0.030249521980729614,0.021820235308249444,NO,10.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,TOP_5,5,633,-9.295320478715078e-05,0.0002430472632828362,0.5055292259083728,0.8980194674137508,-0.001514455607248504,0.0013285491976742024,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,TOP_5,10,634,-0.0008554505263024011,-0.0011079351248656222,0.46529968454258674,0.47331497625007113,-0.00319356515610916,0.0014826641035043577,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,TOP_5,21,626,-0.0031583000712837443,-0.0042529883293879744,0.4329073482428115,0.17138889607238594,-0.007684078520683748,0.0013674783781162602,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,TOP_5,42,605,-0.006652390400689606,-0.007833127554536579,0.40826446280991735,0.07152690931733986,-0.01388745973541619,0.0005826789340369776,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,TOP_5,63,608,-0.00669345269669708,-0.010862177230028303,0.39473684210526316,0.21375215828377325,-0.01724503221353208,0.003858126820137922,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,TOP_5,126,592,-0.006467248712351477,-0.01899407378572776,0.3597972972972973,0.5707722991235209,-0.028826132528219688,0.01589163510351673,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,RANK_1,5,652,-0.0006042002747110365,-3.701437506181682e-05,0.49846625766871167,0.6583706054595084,-0.0032824170444360314,0.0020740164950139583,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,RANK_1,10,651,-0.001734821459438222,-0.0013499251838502424,0.4792626728110599,0.44869001106000217,-0.006222920804941165,0.002753277886064721,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,RANK_1,21,648,-0.002947290951630612,-0.0032481169159143675,0.46141975308641975,0.47758063465131373,-0.011081043214439867,0.005186461311178644,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,RANK_1,42,643,-0.003201575168590339,-0.004887366500561319,0.4525660964230171,0.6240249853234858,-0.016003619114080787,0.009600468776900108,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,RANK_1,63,638,0.0008980396918861623,-0.009511461502541951,0.45297805642633227,0.9222598092481143,-0.017138332914500707,0.018934412298273032,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,RANK_1,126,623,0.013811797774101521,-0.012355919632692336,0.45425361155698235,0.506470385457594,-0.026936128288083706,0.054559723836286746,YES,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,TOP_3,5,644,-0.00017909616452738315,0.0005793575401509266,0.5170807453416149,0.8450700065149794,-0.001975408962022797,0.0016172166329680305,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,TOP_3,10,643,-0.0013929112908732976,-0.0019565988210162866,0.4618973561430793,0.37556289929316855,-0.004473886023936463,0.0016880634421898675,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,TOP_3,21,635,-0.002725930494554193,-0.00426491577801702,0.44251968503937006,0.3608973132909954,-0.008573560303147296,0.0031216993140389102,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,TOP_3,42,626,-0.0029331253296491517,-0.007844707851086319,0.42012779552715657,0.5321425848809864,-0.012135084853793675,0.006268834194495372,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,TOP_3,63,620,-0.002540779310760728,-0.009452063349917272,0.4258064516129032,0.7204970402350939,-0.01645892143718925,0.011377362815667796,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,TOP_3,126,609,0.0029705289296517575,-0.01044685737019213,0.43349753694581283,0.8480954214681404,-0.027424445072088206,0.03336550293139172,YES,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,TOP_5,5,633,-0.00038137010190789143,0.0002809960882375062,0.5039494470774092,0.6120321445210438,-0.0018551649365107614,0.0010924247326949785,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,TOP_5,10,635,-0.0013853566517184662,-0.0009661241632049622,0.47874015748031495,0.2584562293480408,-0.003788131096220627,0.0010174177927836949,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,TOP_5,21,625,-0.0031788644663891612,-0.0036175819922845687,0.4352,0.18074617624695333,-0.007833807306230728,0.0014760783734524053,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,TOP_5,42,604,-0.005364485684820728,-0.006981793510266843,0.40066225165562913,0.1660042668917966,-0.012955100899247457,0.002226129529606,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,TOP_5,63,606,-0.0058710316694992465,-0.010437188243194728,0.3927392739273927,0.3186512335669288,-0.01740996593863759,0.0056679025996390995,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_60D_CENTERED,TOP_5,126,597,-0.0029552957492345847,-0.014166972309728965,0.3852596314907873,0.8159828175393636,-0.027845295695132284,0.021934704196663116,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,RANK_1,5,654,0.0013998741178327528,0.0005822208219319336,0.5152905198776758,0.3228553601756393,-0.0013754474080154263,0.004175195643680932,NO,126.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,RANK_1,10,653,0.002637052903612474,0.001521842503741544,0.5237366003062787,0.27736224875036797,-0.0021210253719997126,0.00739513117922466,NO,126.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,RANK_1,21,652,0.005003221297667695,-4.14315145530475e-05,0.49846625766871167,0.30031966290080936,-0.0044644603560386326,0.014470902951374022,NO,126.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,RANK_1,42,648,0.007255057060003787,-0.002326573216587191,0.4799382716049383,0.3898964009427105,-0.0092831653196119,0.023793279439619473,NO,126.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,RANK_1,63,640,0.009099042030537626,-0.01120074635075663,0.44375,0.41987970880564085,-0.01300997401267447,0.031208058073749722,YES,126.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,RANK_1,126,629,0.002670223987589478,-0.020288687526283544,0.4165341812400636,0.8985712985058217,-0.03838800451373504,0.04372845248891399,NO,126.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,TOP_3,5,645,0.00015611453628156788,0.00034498898642598697,0.5147286821705427,0.8665520682786702,-0.0016647582559032048,0.0019769873284663404,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,TOP_3,10,642,0.0003435331338944729,-0.0005007182995431791,0.4781931464174455,0.8246848274492787,-0.002695930029541342,0.0033829962973302877,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,TOP_3,21,644,0.0006680188846276062,-0.0033708624371115437,0.4580745341614907,0.8261251383583232,-0.005292147508916503,0.006628185278171715,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,TOP_3,42,635,0.0007949756705338674,-0.002966591468292812,0.46614173228346456,0.8787127656626161,-0.009415452000144363,0.011005403341212099,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,TOP_3,63,625,0.0015336450370581573,-0.01037966261244272,0.4192,0.8414169718360787,-0.013489690643209826,0.016556980717326142,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,TOP_3,126,617,0.005469403399123592,-0.0102839474496349,0.44246353322528365,0.7154679282293571,-0.023938481612865596,0.03487728841111278,YES,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,TOP_5,5,636,-0.00015492151113697886,0.00010941126044616833,0.5062893081761006,0.8312469520134901,-0.0015797779427470244,0.0012699349204730668,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,TOP_5,10,631,-0.0003631822220594725,-0.0006978033664344352,0.47385103011093505,0.7644825965067007,-0.0027391002721596958,0.002012735828040751,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,TOP_5,21,632,-0.0005332275517729911,-0.0016878979791354887,0.4651898734177215,0.8247117816268754,-0.005251779207975144,0.004185324104429162,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,TOP_5,42,624,5.74529271487572e-05,-0.00470468041903449,0.44551282051282054,0.9893800540538301,-0.008402446161266628,0.00851735201556414,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,TOP_5,63,614,1.6816381043136446e-05,-0.007829844495611304,0.40553745928338764,0.9979296636810184,-0.012685394068466862,0.012719026830553133,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_3_6_12_REFERENCE,TOP_5,126,603,0.0036768399073549133,-0.008637531776783947,0.41459369817578773,0.7889629835872034,-0.023247398685803132,0.03060107850051296,YES,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,ACCEL_FAST_COMPOSITE,RANK_1,5,674,0.0017399425260385217,0.0006099304403844874,0.5118694362017804,0.17207631683837465,-0.0007573614297236714,0.004237246481800715,NO,21.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,ACCEL_FAST_COMPOSITE,RANK_1,10,669,0.0017725606284128856,-0.0008336406683471242,0.4828101644245142,0.3790617596675081,-0.0021770197740971662,0.005722141030922937,YES,21.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,ACCEL_FAST_COMPOSITE,RANK_1,21,669,0.0007202371268768651,-0.0034301140649616313,0.4663677130044843,0.8218164727192906,-0.00554788311674896,0.006988357370502691,NO,21.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,ACCEL_FAST_COMPOSITE,RANK_1,42,664,-0.005710562079990283,-0.0054267231181156506,0.46536144578313254,0.26311253570703097,-0.01571221431192342,0.004291090151942852,NO,21.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,ACCEL_FAST_COMPOSITE,RANK_1,63,656,-0.015470221429959796,-0.011310996193981793,0.4298780487804878,0.013154678252506493,-0.027698660874933223,-0.0032417819849863694,NO,21.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,ACCEL_FAST_COMPOSITE,RANK_1,126,641,-0.014196705941405922,-0.011119252578571825,0.4664586583463339,0.15333743621630835,-0.03368418340574921,0.005290771522937367,NO,21.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
