module_id,review_date,execution_date,counterfactual_end_date,family,prior_realised_vol_63,target_volatility,risky_weight,cash_weight,subsequent_asset_return,subsequent_cash_return,avoided_loss,foregone_upside,net_effect_before_incremental_cost,warning
VOL_TARGET_0_1,2023-08-31,2023-09-01,2023-10-02,GLOBAL_SEMICONDUCTORS,0.22849090735029803,0.1,0.43765417696333364,0.5623458230366664,-0.021848372296263685,0.004302945801578861,0.014706084499224935,0.0,0.014706084499224935,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2023-09-29,2023-10-02,2023-11-01,GLOBAL_URANIUM_NUCLEAR,0.28491174868179137,0.1,0.3509858770748227,0.6490141229251774,0.02372136805773528,0.004165156978063633,0.0,0.01269225718161273,-0.01269225718161273,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2023-10-31,2023-11-01,2023-12-01,GLOBAL_URANIUM_NUCLEAR,0.3285941259070191,0.1,0.3043268035421199,0.6956731964578802,0.012076258198982615,0.004165476063073159,0.0,0.005503319094970028,-0.005503319094970028,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2023-11-30,2023-12-01,2024-01-02,GLOBAL_URANIUM_NUCLEAR,0.35504521493793034,0.1,0.2816542676613236,0.7183457323386764,0.004360993337370722,0.004443312186635184,5.913339406015721e-05,0.0,5.913339406015721e-05,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2023-12-29,2024-01-02,2024-02-01,GLOBAL_AI,0.20904961648016257,0.1,0.478355338238515,0.5216446617614849,-0.06525556890655348,0.004165517911364436,0.03621313935224747,0.0,0.03621313935224747,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2024-01-31,2024-02-01,2024-03-01,GLOBAL_SEMICONDUCTORS,0.2272286404493634,0.1,0.4400853686500159,0.5599146313499841,0.16457993104699686,0.004026932014026485,0.0,0.08989597326567997,-0.08989597326567997,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2024-02-29,2024-03-01,2024-04-02,GLOBAL_SEMICONDUCTORS,0.26744867137699885,0.1,0.3739035213191948,0.6260964786808052,0.010361483328139576,0.00444532402015807,0.0,0.00370408651004189,-0.00370408651004189,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2024-03-28,2024-04-02,2024-05-01,GLOBAL_SEMICONDUCTORS,0.31647146414973737,0.1,0.3159842555431328,0.6840157444568672,-0.07471663196854028,0.004034201621306854,0.05386681006455815,0.0,0.05386681006455815,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2024-04-30,2024-05-01,2024-06-03,EUROPE_BANKS,0.16200702028563474,0.1,0.6172572017168756,0.3827427982831244,0.06304821333961308,0.004593742525314637,0.0,0.02237302773162381,-0.02237302773162381,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2024-05-31,2024-06-03,2024-07-01,EUROPE_BANKS,0.15714271386875533,0.1,0.6363642165650736,0.3636357834349264,-0.04884261823014735,0.0038963579941939663,0.01917777893689431,0.0,0.01917777893689431,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2024-06-28,2024-07-01,2024-08-01,GLOBAL_SEMICONDUCTORS,0.24985586354578496,0.1,0.4002307513654786,0.5997692486345214,-0.09733835005574121,0.00431472431950608,0.060968388039431186,0.0,0.060968388039431186,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2024-07-31,2024-08-01,2024-09-02,GLOBAL_GOLD_MINERS,0.5012418623052695,0.1,0.19950448579870886,0.8004955142012912,0.012059369202226167,0.0042447191033967435,0.0,0.00625559234916563,-0.00625559234916563,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2024-08-30,2024-09-02,2024-10-01,GLOBAL_GOLD_MINERS,0.43611137259208127,0.1,0.22929922557542531,0.7707007744245746,0.031164069660861493,0.0038460124715185007,0.0,0.021054047831601464,-0.021054047831601464,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2024-09-30,2024-10-01,2024-11-01,GLOBAL_GOLD_MINERS,0.30087028732285664,0.1,0.33236914449013844,0.6676308555098616,0.03674074074074074,0.0041117993005503894,0.0,0.021784088088095458,-0.021784088088095458,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2024-10-31,2024-11-01,2024-12-02,GLOBAL_GOLD_MINERS,0.28121817297798246,0.1,0.355595795751896,0.644404204248104,-0.06116033152329248,0.003947789769304322,0.04195594709164487,0.0,0.04195594709164487,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2024-11-29,2024-12-02,2025-01-02,GLOBAL_SOFTWARE,0.22768605323910598,0.1,0.4392012535567313,0.5607987464432687,-0.0007339449541287069,0.003908447229946876,0.0026034477173276153,0.0,0.0026034477173276153,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2024-12-31,2025-01-02,2025-02-03,GLOBAL_SOFTWARE,0.2400605543447907,0.1,0.4165615641142503,0.5834384358857496,0.05141388174807204,0.004035097576449376,0.0,0.02764260373126004,-0.02764260373126004,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2025-01-31,2025-02-03,2025-03-03,GLOBAL_SOFTWARE,0.2672934976213946,0.1,0.3741205861342878,0.6258794138657122,-0.09302596344161129,0.0033685147414805883,0.06033131950512473,0.0,0.06033131950512473,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2025-02-28,2025-03-03,2025-04-01,EUROPE_BANKS,0.1774979129757161,0.1,0.5633869059276276,0.43661309407237237,0.03261254874158026,0.003469361387341996,0.0,0.012724297201864803,-0.012724297201864803,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2025-03-31,2025-04-01,2025-05-01,GLOBAL_GOLD_MINERS,0.31326102524429755,0.1,0.319222603329012,0.680777396670988,0.007298424467099274,0.003591126433237113,0.0,0.0025238447041761544,-0.0025238447041761544,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2025-04-30,2025-05-01,2025-06-02,GLOBAL_GOLD_MINERS,0.39461773613422346,0.1,0.2534097959702107,0.7465902040297894,0.11063829787234014,0.0036683961357870665,0.0,0.07986268076253968,-0.07986268076253968,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2025-05-30,2025-06-02,2025-07-01,GLOBAL_GOLD_MINERS,0.40733376175141955,0.1,0.2454989234627358,0.7545010765372642,-0.0449414932173553,0.0032852256092283927,0.03638711127251734,0.0,0.03638711127251734,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2025-06-30,2025-07-01,2025-08-01,EUROPE_BANKS,0.3127023858649185,0.1,0.31979289100530917,0.6802071089946908,0.08651300420495223,0.003514447760013306,0.0,0.05645620813014457,-0.05645620813014457,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2025-07-31,2025-08-01,2025-09-01,EUROPE_BANKS,0.20053871468696807,0.1,0.4986568312063609,0.5013431687936392,0.052175159463914156,0.003349318542075652,0.0,0.024478501806768655,-0.024478501806768655,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2025-08-29,2025-09-01,2025-10-01,GLOBAL_SILVER_MINERS,0.2938956235743442,0.1,0.3402568530412427,0.6597431469587574,0.21798595981602498,0.003202769927009186,0.0,0.14170173761121962,-0.14170173761121962,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2025-09-30,2025-10-01,2025-11-03,GLOBAL_SILVER_MINERS,0.309346785460555,0.1,0.32326180422764106,0.6767381957723589,-0.07621981516446419,0.0035245218317878635,0.053966038741906586,0.0,0.053966038741906586,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2025-10-31,2025-11-03,2025-12-01,GLOBAL_SILVER_MINERS,0.45771759040168575,0.1,0.21847532648295553,0.7815246735170445,0.20309810671256523,0.002990510881289765,0.0,0.15638902350031825,-0.15638902350031825,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2025-11-28,2025-12-01,2026-01-02,GLOBAL_SILVER_MINERS,0.514258859219785,0.1,0.19445459851040078,0.8055454014895992,0.03433476394849788,0.0033233976777644614,0.0,0.02498106349329897,-0.02498106349329897,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2025-12-31,2026-01-02,2026-02-02,GLOBAL_SILVER_MINERS,0.5109366412573713,0.1,0.1957189833829662,0.8042810166170338,0.13174273858921204,0.0031111335335129997,0.0,0.1034559580832784,-0.1034559580832784,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-01-30,2026-02-02,2026-03-02,GLOBAL_SILVER_MINERS,0.49879061778284306,0.1,0.20048492580816085,0.7995150741918391,0.2563397494653221,0.002811286017877501,0.0,0.20269982826292665,-0.20269982826292665,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-02-27,2026-03-02,2026-04-01,GLOBAL_SILVER_MINERS,0.5289164697963604,0.1,0.18906577070383396,0.8109342292961661,-0.17144941634241317,0.0030136443718329353,0.14147806768095741,0.0,0.14147806768095741,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-31,2026-04-01,2026-05-01,GLOBAL_OIL_GAS,0.28043181935435957,0.1,0.3565929152769854,0.6434070847230147,-0.023880597014924843,0.003014476217601203,0.01730448066195157,0.0,0.01730448066195157,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-30,2026-05-01,2026-06-01,GLOBAL_SEMICONDUCTORS,0.3402087910698945,0.1,0.2939371427925724,0.7060628572074277,0.2424726614787316,0.0031148878724558404,0.0,0.16900163352725567,-0.16900163352725567,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-29,2026-06-01,2026-07-01,GLOBAL_SEMICONDUCTORS,0.37343888019777427,0.1,0.26778143707757407,0.7322185629224259,0.07877121683002652,0.0030143702483311774,0.0,0.05547056933558366,-0.05547056933558366,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-30,2026-07-01,2026-08-03,GLOBAL_SEMICONDUCTORS,0.43333161433184797,0.1,0.2307701462174403,0.7692298537825597,-0.16387811634349014,0.003317124621153411,0.1286115707603726,0.0,0.1286115707603726,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-31,2026-08-03,2026-08-21,GLOBAL_SEMICONDUCTORS,0.5178602412054782,0.1,0.1931022929414689,0.806897707058531,0.020805724887357657,0.0018082614807555242,0.0,0.015329009662715611,-0.015329009662715611,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-08-21,2026-08-21,2026-08-21,GLOBAL_GENOMICS,0.32724308452696427,0.1,0.30558323377421953,0.6944167662257805,,,0.0,0.0,0.0,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2021-08-31,2021-09-01,2021-10-01,GLOBAL_CYBERSECURITY,,0.125,0.0,1.0,-0.033066444837266507,4.111110870108625e-05,0.03310755594596759,0.0,0.03310755594596759,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2021-09-30,2021-10-01,2021-11-01,GLOBAL_OIL_GAS,0.33309130991595925,0.125,0.37527247417994236,0.6247275258200576,0.09438725966207095,4.2647732847900244e-05,0.0,0.05893967598499701,-0.05893967598499701,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2021-10-29,2021-11-01,2021-12-01,GLOBAL_OIL_GAS,0.3125592464560893,0.125,0.39992417891102433,0.6000758210889756,-0.03602484472049716,3.843010769921662e-05,0.021640699253687327,0.0,0.021640699253687327,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2021-11-30,2021-12-01,2022-01-04,GLOBAL_SEMICONDUCTORS,0.22451660516072725,0.125,0.5567516928670592,0.44324830713294083,-0.02904684860240847,0.00011796265795149807,0.012927253219006287,0.0,0.012927253219006287,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2021-12-31,2022-01-04,2022-02-01,GLOBAL_SEMICONDUCTORS,0.28490310051096723,0.125,0.4387456639672062,0.5612543360327937,-0.10348779937673491,0.0001500507304108556,0.0581671927497523,0.0,0.0581671927497523,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2022-01-31,2022-02-01,2022-03-01,GLOBAL_OIL_GAS,0.3830653588775289,0.125,0.3263150715749376,0.6736849284250623,0.05144745122718675,0.00032698663186359056,0.0,0.034439086531956216,-0.034439086531956216,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2022-02-28,2022-03-01,2022-04-01,GLOBAL_OIL_GAS,0.37936397896482454,0.125,0.3294988637062726,0.6705011362937274,0.11297321562172691,0.0004774979630757237,0.0,0.07542850651830396,-0.07542850651830396,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2022-03-31,2022-04-01,2022-05-03,GLOBAL_OIL_GAS,0.3416874676456683,0.125,0.3658313863873569,0.6341686136126431,0.043022317827372314,0.0006036374871116745,0.0,0.02690059570266097,-0.02690059570266097,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2022-04-29,2022-05-03,2022-06-01,GLOBAL_OIL_GAS,0.35323688847885987,0.125,0.35387017629525086,0.6461298237047491,0.13392626965712773,0.0007296945672363719,0.0,0.08606227958090788,-0.08606227958090788,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2022-05-31,2022-06-01,2022-07-01,GLOBAL_OIL_GAS,0.40846748838547714,0.125,0.3060219076286325,0.6939780923713674,-0.18324428782539515,0.0008703579729394395,0.12777153066875824,0.0,0.12777153066875824,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2022-06-30,2022-07-01,2022-08-01,GLOBAL_OIL_GAS,0.4655371901292655,0.125,0.2685070122223561,0.7314929877776439,0.05956854558107172,0.0010058794136365012,0.0,0.04283817964704193,-0.04283817964704193,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2022-07-29,2022-08-01,2022-09-01,GLOBAL_OIL_GAS,0.482511724434011,0.125,0.25906106249879357,0.7409389375012064,0.12741363457244126,0.0013839415398630983,0.0,0.09338030684916167,-0.09338030684916167,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2022-08-31,2022-09-01,2022-10-03,GLOBAL_INFRASTRUCTURE,0.1482937680470863,0.125,0.8429214635662231,0.1570785364337769,-0.07661078372924779,0.001618652171676782,0.012288165297357195,0.0,0.012288165297357195,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
