analysis_context_id,analysis_context_type,signal_id,forward_horizon_sessions,mean_contemporaneous_count,ic_observation_count,mean_spearman_ic,median_spearman_ic,ic_positive_frequency,ic_hac_t_statistic,ic_hac_p_value,ic_ci_low,ic_ci_high,top_bottom_observation_count,top_bottom_mean,top_bottom_median,top_bottom_positive_frequency,top_bottom_hac_t_statistic,top_bottom_hac_p_value,bucket_date_count,warning,bucket_count,bucket_1_mean_forward_return,bucket_2_mean_forward_return,bucket_3_mean_forward_return,bucket_4_mean_forward_return,bucket_5_mean_forward_return,bucket_monotonicity_fraction
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_EQ,5,30.3121387283237,173,0.003174365182224362,0.012649572649572631,0.5144508670520231,0.13747483001506217,0.8906554865714841,-0.04208222055245896,0.048430950916907675,173,-0.0007954448376600848,-0.00114106369419531,0.48554913294797686,-0.390254604709685,0.6963482874575633,173,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.0027608928509714535,0.0018883432691516454,0.0027363676370883282,0.0028177646394557314,0.002806473620779177,0.5
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_EQ,10,30.232558139534884,172,0.005135804572268074,0.029377155332163847,0.5174418604651163,0.17702242106965005,0.8594907782333239,-0.05172700372319109,0.06199861286772724,172,-0.00011095517316949984,-0.0035482331188615435,0.4476744186046512,-0.03377630167050097,0.9730555336878042,172,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.005096997659565534,0.0038655193164412235,0.004928065708280054,0.00543968765835184,0.005494924567382683,0.75
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_EQ,21,30.011834319526628,169,-0.010893063610163255,0.016595542911332382,0.5029585798816568,-0.25868518588929273,0.7958781505497445,-0.0934258622465754,0.07163973502624887,169,0.002623243199945614,0.002043743028872669,0.514792899408284,0.46375809376944643,0.6428210703695886,169,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.0095629861686302,0.007233006725463366,0.009498886842081014,0.010670810192066909,0.009109644902770388,0.5
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_EQ,42,29.684848484848484,165,-0.01746019006970786,-0.0163037531458584,0.4727272727272727,-0.3844688778871804,0.7006309585179255,-0.10646958892641664,0.07154920878700091,165,0.0059019627687165845,-0.001474973676003355,0.4909090909090909,0.6770664445753073,0.4983637978278276,165,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.018351579723484755,0.01884667344462135,0.019801023023263496,0.021126622059299948,0.01734689709511879,0.75
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_EQ,63,29.347826086956523,161,0.030612473530222954,0.04187192118226602,0.5403726708074534,0.7056240991197714,0.48042193342157513,-0.05441770850546533,0.11564265556591123,161,0.004958277617711035,0.0069614158559880845,0.5527950310559007,0.46966700043094584,0.6385929479381569,161,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.025382599165159666,0.027758866100625588,0.02877543956144019,0.030638184594969017,0.026617758111819913,0.75
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_EQ,126,28.16216216216216,148,0.03620275427237936,0.04922467337759692,0.5608108108108109,0.8769027118708921,0.3805394831095368,-0.04471396950377439,0.11711947804853311,148,0.007893681130858792,0.0036911362616850463,0.5337837837837838,0.41313145877710694,0.6795103019882969,148,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.0526502790544461,0.05882362226182823,0.06297474290114154,0.06084444475035667,0.052116542831697754,0.5
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,5,30.3121387283237,173,-0.004287187846735074,0.005928853754940714,0.5086705202312138,-0.1901418987466387,0.8491979384772276,-0.04847909836170837,0.03990472266823822,173,-0.0003502453558400541,-0.0005527866641573675,0.4913294797687861,-0.16099613580741315,0.8720964441196831,173,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.003159802286942993,0.001839623006549752,0.0028633710675250055,0.0025772048504537123,0.0025952529928885346,0.5
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,10,30.232558139534884,172,-0.007349823223248847,-0.018272677143644896,0.48255813953488375,-0.2637647014202601,0.7919612357651111,-0.061964366915930144,0.04726472046943245,172,0.00031759371888955294,-0.0029231708379987564,0.45348837209302323,0.09294517362471776,0.9259471176856999,172,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.0054814535828137684,0.004057601261001557,0.0051180075979156145,0.0053320225940509105,0.004772763551357759,0.5
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,21,30.011834319526628,169,-0.023386153009551006,0.03337345442608604,0.5207100591715976,-0.5451433648953622,0.5856549196909023,-0.10746681983461817,0.06069451381551616,169,-0.0008221487691723776,-0.0021613383371537065,0.4911242603550296,-0.1413318136110085,0.8876078182221069,169,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.009338693443940426,0.008286959188223825,0.009938353690517952,0.010616657162861386,0.008038290077273325,0.5
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,42,29.684848484848484,165,-0.02505968558576391,-0.03011583011583012,0.4484848484848485,-0.5195636691337979,0.6033677256675649,-0.1195930106234436,0.06947363945191579,165,0.0016852218453434153,-0.005080150457528743,0.4484848484848485,0.17839556180810404,0.8584123345646297,165,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.0177241827418711,0.020240336840999237,0.021406462650043527,0.019208205989968377,0.016920213042609242,0.5
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,63,29.347826086956523,161,0.02267490896913841,0.013709677419354822,0.515527950310559,0.5084764568573659,0.611119245745205,-0.06472737747477866,0.11007719541305547,161,0.0029697521630403117,0.0069614158559880845,0.5527950310559007,0.26391408040912845,0.7918461255961854,161,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.026017537504577342,0.027700393701307054,0.031832703449006884,0.025090378601560083,0.028236884612111424,0.75
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,MH_LEVEL_RECENCY_TILT,126,28.16216216216216,148,0.047772035723993495,0.08211233211233213,0.581081081081081,1.1776527744806944,0.23893506126647912,-0.03173482021533587,0.12727889166332285,148,0.009854643119342154,0.012691839960729201,0.5540540540540541,0.5454902442159071,0.5854163884298783,148,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.050817110517688016,0.05688582216320658,0.0686545158107292,0.05452237573781078,0.05648069710377974,0.75
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,PAIRWISE_MAJORITY_5H,5,30.3121387283237,173,0.004696716893319237,0.019562910146870324,0.5433526011560693,0.20477198778319014,0.8377502737474165,-0.04025765433754026,0.04965108812417873,173,7.664497948655945e-05,-0.0018065256404382612,0.4797687861271676,0.03449016915340866,0.9724862815649142,173,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.002397935088971626,0.002249835563275456,0.00334896774266073,0.0027173543087952922,0.002414577138953673,0.25
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,PAIRWISE_MAJORITY_5H,10,30.232558139534884,172,0.006800927093877241,0.028086915935901645,0.5406976744186046,0.2368631756230989,0.8127629387028114,-0.04947448224494,0.06307633643269449,172,-0.0008855601929724039,-0.003027189935756902,0.47093023255813954,-0.24698843149374544,0.804917177103641,172,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.004551946566295619,0.00418226293672487,0.006001495193405029,0.005850033440592293,0.004343818363113219,0.25
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,PAIRWISE_MAJORITY_5H,21,30.011834319526628,169,-0.010701378600303377,0.005931199604327957,0.5088757396449705,-0.25473687139775925,0.7989263361893125,-0.09303856255971496,0.07163580535910821,169,0.0011612572945792247,-0.0049178627194517155,0.47928994082840237,0.17954525824336995,0.8575095837095159,169,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.007830919702040837,0.008550047323609691,0.012036866522066132,0.01057353944434228,0.00733498115598662,0.5
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,PAIRWISE_MAJORITY_5H,42,29.684848484848484,165,-0.024641856542794282,-0.020255108506300353,0.46060606060606063,-0.5462415163755338,0.58489993153255,-0.11305906740685434,0.06377535432126577,165,0.0033533133764568224,-0.0014188778940109614,0.4909090909090909,0.29772751758649035,0.7659111393366028,165,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.017928175103597337,0.018984104192010347,0.02319734800931377,0.02094576438403321,0.014304764583790285,0.5
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,PAIRWISE_MAJORITY_5H,63,29.347826086956523,161,0.021172620537515462,0.02441979043469771,0.5341614906832298,0.473907579124188,0.6355658142761805,-0.06639207675758499,0.10873731783261592,161,0.0036042574122064734,-0.0012434857114677067,0.484472049689441,0.22829211695631152,0.8194191525260608,161,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.025002498410939197,0.02807761020787814,0.0329935220534541,0.029767305341478752,0.023277810193612414,0.5
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,PAIRWISE_MAJORITY_5H,126,28.16216216216216,148,0.030176291498874543,0.030316321822745837,0.5472972972972973,0.6729020086145006,0.5010096342520711,-0.05771829607495989,0.11807087907270898,148,0.006401700966726209,0.004537780805682012,0.5337837837837838,0.2802894662320268,0.7792554317552598,148,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.05228476886066145,0.058568338424048454,0.06506301209514309,0.06472683919972477,0.04689999287883848,0.5
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,RRG_TRANSPARENT_LEVEL,5,39.43478260869565,253,0.010339405470011742,0.011129662268633395,0.5138339920948617,0.5172452401583988,0.6049849748732723,-0.02883903595281049,0.04951784689283397,253,0.0008770831640704786,-0.00023277753332040518,0.49407114624505927,0.3833731655086085,0.7014430970519472,253,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.0020280504293029838,0.0020943502423184895,0.0021019043821472938,0.0017326261608093282,0.003083066905931597,0.75
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,RRG_TRANSPARENT_LEVEL,10,38.545081967213115,244,0.01735408061155827,0.03393248627802403,0.5327868852459017,0.7013803340621572,0.4830656915660795,-0.031140824836481763,0.0658489860595983,244,0.0031972760458531756,-0.0009907794028594097,0.4918032786885246,0.8392183812755273,0.4013467743180925,244,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.003023078840348824,0.0049717210367186395,0.0037010973332133774,0.0037501895532264812,0.00590830353616687,0.75
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,RRG_TRANSPARENT_LEVEL,21,36.51327433628319,226,0.012136229090947163,-0.0032643067526788206,0.49557522123893805,0.35677391366460776,0.7212610666561654,-0.054535046513425486,0.07880750469531982,226,0.005279979821204867,-0.004977523406844764,0.4557522123893805,0.7959456632814809,0.42606361851435914,226,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.007382743347867838,0.00993535449870346,0.008914768968861399,0.009448468830177158,0.010946953163676729,0.75
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,RRG_TRANSPARENT_LEVEL,42,33.111111111111114,198,-0.004478577300799512,0.024306921190131926,0.5555555555555556,-0.10630050092689028,0.9153439341613128,-0.08705438959713804,0.07809723499553903,198,0.006701520595405602,-0.005932248403718587,0.4494949494949495,0.5962317893497092,0.5510203916386938,198,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.013979553427079332,0.01658395811489167,0.017428702745258227,0.01966066577892621,0.01860039891590169,0.75
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,RRG_TRANSPARENT_LEVEL,63,31.851063829787233,188,0.029507930698728306,0.05105173730934377,0.5478723404255319,0.5862602715987514,0.5577006243406154,-0.0691419083396475,0.12815776973710413,188,0.008644931217911945,-0.008340717420246002,0.4574468085106383,0.5177333294074266,0.6046443406179496,188,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",5,0.020307511194939436,0.025709630242669416,0.02703124465955489,0.031081717367843695,0.02841973993841863,0.75
