analysis_context_id,record_type,transition,previous_state,current_state,forward_horizon_sessions,family_observation_count,date_observation_count,mean_forward_return,mean_forward_relative_global,median_forward_relative_global,positive_relative_frequency,relative_hac_t_statistic,relative_hac_p_value,relative_ci_low,relative_ci_high,transition_known_at_signal_date,warning
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->LAGGING,IMPROVING,LAGGING,63,262,127,0.034494695510484695,-0.0015851210551743452,-0.00413880388613086,0.47244094488188976,-0.23295222062240534,0.8157985075067712,-0.014921676383889828,0.011751434273541136,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->LAGGING,IMPROVING,LAGGING,126,237,117,0.06135717553722438,-0.014279155680072958,-0.007199789020490177,0.4444444444444444,-1.0399491507459193,0.29836352554545986,-0.04119069346296331,0.012632382102817391,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->LEADING,IMPROVING,LEADING,5,188,125,0.0021294814413940783,-0.001834400073517411,-0.000656590394952361,0.472,-1.1473684840510956,0.25122936082296066,-0.004967968867944609,0.0012991687209097868,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->LEADING,IMPROVING,LEADING,10,173,117,0.005982083626519876,0.0001925224618748904,-0.0009418489824374321,0.46153846153846156,0.09495804359762305,0.9243481526319783,-0.003781201903053118,0.004166246826802899,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->LEADING,IMPROVING,LEADING,21,149,107,0.005665504898720989,-0.001137721787852378,-0.0003069694275327217,0.4766355140186916,-0.4334993385526793,0.6646520465094331,-0.006281659806447997,0.00400621623074324,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->LEADING,IMPROVING,LEADING,42,146,105,0.01373876295396605,-0.00793552394143517,-0.0019314238976281262,0.4666666666666667,-1.4682986234294184,0.14202312470434192,-0.01852828816220468,0.002657240279334342,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->LEADING,IMPROVING,LEADING,63,140,101,0.020066108504006225,-0.010427434212278418,-0.008839198148998029,0.43564356435643564,-1.3482400183568877,0.17758119720887522,-0.025586007781496257,0.0047311393569394195,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->LEADING,IMPROVING,LEADING,126,121,89,0.048066081845509104,-0.025766775749063893,-0.01510500279626742,0.38202247191011235,-2.784059633276536,0.005368316321529347,-0.04390645632998952,-0.007627095168138268,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->WEAKENING,IMPROVING,WEAKENING,5,11,10,0.00015151596374716366,-0.0024802125058355105,0.0022985802347907924,0.6,-0.4359622434743733,0.6628641236580932,-0.013630552376332084,0.008670127364661065,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->WEAKENING,IMPROVING,WEAKENING,10,9,9,-0.009538185833103029,-0.015251386202884822,-0.0036009794864257927,0.4444444444444444,-1.6756573957645646,0.09380531943275212,-0.033090455064766475,0.0025876826589968267,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->WEAKENING,IMPROVING,WEAKENING,21,9,9,0.04410693473135494,0.03501415294330944,0.005334412064232463,0.5555555555555556,1.3039804440911336,0.19224025017887414,-0.01761430404700675,0.08764260993362563,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->WEAKENING,IMPROVING,WEAKENING,42,8,8,0.05409788171877781,0.017687598634621535,0.01963363713895072,0.875,3.6413016837656613,0.0002712630403211394,0.008167086656331667,0.027208110612911403,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->WEAKENING,IMPROVING,WEAKENING,63,8,8,0.05788794832756969,-0.0065070249204256525,0.01602457165686344,0.625,-0.8802096465730705,0.378745748623037,-0.020996225919519856,0.007982176078668553,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,IMPROVING->WEAKENING,IMPROVING,WEAKENING,126,7,7,0.06998617563244337,-0.04086690953166045,-0.008192245268904164,0.2857142857142857,-2.1603789491551217,0.030743345710552122,-0.0779426600025839,-0.003791159060736994,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->IMPROVING,LAGGING,IMPROVING,5,440,179,0.004014894341760945,0.0005766505526555482,0.0007565681626708898,0.5363128491620112,0.47364874308471017,0.6357504104474649,-0.0018095361128242296,0.002962837218135326,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->IMPROVING,LAGGING,IMPROVING,10,420,171,0.004930586819899211,1.0664346308373688e-05,0.0006278120433664824,0.5263157894736842,0.004953600235379853,0.996047615015847,-0.0042088393863080956,0.0042301680789248435,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->IMPROVING,LAGGING,IMPROVING,21,353,154,0.008431726267734564,-0.0029941594651427188,-0.0012360733234285104,0.4805194805194805,-0.8746968060404655,0.3817388984517168,-0.00970327818505028,0.003714959254764843,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->IMPROVING,LAGGING,IMPROVING,42,341,151,0.020960362286241898,-0.001957349500225248,0.0028891791877747597,0.5496688741721855,-0.4215786499535416,0.6733325926077914,-0.011057275518826352,0.0071425765183758564,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->IMPROVING,LAGGING,IMPROVING,63,328,147,0.026656456707494416,-0.009477903483887742,-0.003503125454854835,0.46938775510204084,-1.4765408157504778,0.13979876654765558,-0.022058896355341095,0.0031030893875656114,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->IMPROVING,LAGGING,IMPROVING,126,292,135,0.057048850730472514,-0.01944869200779686,-0.014776340238727426,0.43703703703703706,-1.6604859377744268,0.09681673452301219,-0.04240506581050725,0.003507681794913526,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LAGGING,LAGGING,LAGGING,5,1670,216,0.0028180178057128596,-0.0008812242461949825,-0.0009413689168452582,0.4537037037037037,-1.0309724548479489,0.30255373711734557,-0.002556504489351771,0.0007940559969618064,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LAGGING,LAGGING,LAGGING,10,1531,208,0.004353126856165148,-0.0022150158483575564,-0.0016454835724976544,0.4423076923076923,-1.5379052623495735,0.12407178044270757,-0.005037914887882029,0.000607883191166917,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LAGGING,LAGGING,LAGGING,21,1342,192,0.0062259810804582635,-0.004732667621532784,-0.003903898777269173,0.4166666666666667,-1.6505002793498176,0.09884065623143516,-0.01035269580635511,0.0008873605632895411,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LAGGING,LAGGING,LAGGING,42,1278,191,0.014642471753956506,-0.008561630030726028,-0.003970819051934463,0.4397905759162304,-1.8027611706594167,0.07142573072156332,-0.017869843887496406,0.0007465838260443496,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LAGGING,LAGGING,LAGGING,63,1232,190,0.02262507719223598,-0.011765861030357505,-0.011652880693666497,0.39473684210526316,-2.0945896066852785,0.0362074899174161,-0.022775494513213326,-0.0007562275475016863,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LAGGING,LAGGING,LAGGING,126,1087,175,0.04953482084630669,-0.024925400838131787,-0.021917872923129127,0.32,-2.212488169852808,0.026932952722129283,-0.04700592023192039,-0.002844881444343181,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LEADING,LAGGING,LEADING,5,120,92,0.002485641048098689,-0.001823456965387667,-0.002428434421521297,0.3695652173913043,-0.8156706975013195,0.41468850263327783,-0.006205016816031615,0.002558102885256282,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LEADING,LAGGING,LEADING,10,116,90,0.005271541181706899,-0.0020363941249703127,-0.0035215963581692877,0.43333333333333335,-0.46950795053013195,0.638706603267586,-0.010537334606945434,0.006464546357004809,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LEADING,LAGGING,LEADING,21,101,81,0.01035848639408043,-0.0024004107560956847,-0.00348105045537761,0.4444444444444444,-0.41831877724913863,0.675714062666003,-0.013647141445519428,0.008846319933328059,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LEADING,LAGGING,LEADING,42,96,77,0.016866163988092066,-0.006321967391321141,-0.0010682240921725539,0.4675324675324675,-1.3032836609329281,0.19247793717181494,-0.015829359196997857,0.003185424414355576,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LEADING,LAGGING,LEADING,63,94,76,0.027901518329466496,-0.008669281021129068,-0.012015317083655719,0.4473684210526316,-0.8239097648027564,0.4099908316323436,-0.029292265841969672,0.011953703799711536,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->LEADING,LAGGING,LEADING,126,80,68,0.04770101908776135,-0.028467293725692587,-0.025782155271386886,0.4117647058823529,-1.7237443776809604,0.08475399985829189,-0.0608357070253166,0.0039011195739314247,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->WEAKENING,LAGGING,WEAKENING,5,94,77,0.006977786815929846,0.0030686631827736848,0.0015365235007520073,0.5064935064935064,1.6210467046473183,0.10500762259626567,-0.000641574962541819,0.006778901328089188,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->WEAKENING,LAGGING,WEAKENING,10,85,71,0.009590949103817291,0.0028334099439328245,0.00014578648454710574,0.5070422535211268,1.0788692334897858,0.2806460259023309,-0.0023139992796879427,0.007980819167553593,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->WEAKENING,LAGGING,WEAKENING,21,74,64,0.00387891089043211,-0.005065181927490255,-0.0038924629233090813,0.421875,-1.4883869568949248,0.13664887432891415,-0.011735204200283475,0.0016048403453029648,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->WEAKENING,LAGGING,WEAKENING,42,70,61,0.004925660278755356,-0.012654308645243266,-0.00957172446848309,0.3442622950819672,-2.3093152317671906,0.020926095036407227,-0.023394284224476362,-0.0019143330660101685,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->WEAKENING,LAGGING,WEAKENING,63,67,59,0.011846994621566286,-0.017404457434345474,-0.015968658653006118,0.3559322033898305,-2.1621291014386737,0.030608226461175735,-0.0331815494308777,-0.0016273654378132461,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LAGGING->WEAKENING,LAGGING,WEAKENING,126,57,53,0.04946959788658974,-0.028888890239211006,-0.021326903960830812,0.2641509433962264,-3.1204307352689558,0.0018058676222148017,-0.04703420068697007,-0.010743579791451942,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->IMPROVING,LEADING,IMPROVING,5,102,77,0.0007407668373431866,-0.0028812435914753604,-0.0015475452235080844,0.4805194805194805,-1.6239559825816807,0.10438520321314917,-0.00635863690173062,0.0005961497187798991,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->IMPROVING,LEADING,IMPROVING,10,95,72,0.0005411173657147865,-0.006004714740206866,-0.005317518958758899,0.4027777777777778,-2.1607178503494815,0.030717141173285115,-0.011451527069886412,-0.0005579024105273186,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->IMPROVING,LEADING,IMPROVING,21,81,63,0.005331382414748861,-0.0038379150715322657,-0.00043908745406545657,0.49206349206349204,-0.9939290915851138,0.32025739007918463,-0.011406035755001117,0.0037302056119365855,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->IMPROVING,LEADING,IMPROVING,42,78,61,0.014864240575722125,-0.004858538534176018,-0.005460956049996024,0.4098360655737705,-0.6909598913697943,0.4895907468323031,-0.0186401786314138,0.008923101563061767,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->IMPROVING,LEADING,IMPROVING,63,75,59,0.02806238799568986,-0.006052845499917836,-0.014880238688425418,0.4067796610169492,-0.6498108350618678,0.515814419216255,-0.02430948042151744,0.01220378942168177,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->IMPROVING,LEADING,IMPROVING,126,64,50,0.05542617674714692,-0.02907866600525152,-0.021479665134310655,0.38,-1.9871503623600326,0.04690573664193864,-0.057759504238888995,-0.0003978277716140434,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LAGGING,LEADING,LAGGING,5,119,81,0.0008846297283641008,-0.002553684261048325,-0.0008495651298214835,0.4444444444444444,-1.3554660967195213,0.17526910327147038,-0.006246236359293229,0.001138867837196579,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LAGGING,LEADING,LAGGING,10,117,79,0.0024830182453730375,-0.002769725161718726,0.0002451018204687738,0.5189873417721519,-0.9196836678037154,0.35773808982160515,-0.008672365117266656,0.0031329147938292043,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LAGGING,LEADING,LAGGING,21,100,69,0.0083765756261005,-0.00387582476994153,0.0007108432210755633,0.5072463768115942,-1.302247347426211,0.1928318443565762,-0.009709184288382843,0.001957534748499783,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LAGGING,LEADING,LAGGING,42,98,68,0.016246363582437955,-0.009549319403347516,-0.004568362228494105,0.4264705882352941,-1.9415052685527618,0.052197021000638805,-0.019189428245999375,9.078943930434201e-05,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LAGGING,LEADING,LAGGING,63,92,66,0.028285244628259945,-0.008415302250059013,-0.0025047983326599854,0.4696969696969697,-1.2435348009006295,0.21367082508585267,-0.02167885492038959,0.0048482504202715625,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LAGGING,LEADING,LAGGING,126,85,61,0.054637141143572314,-0.027092612170859256,-0.02500817760272933,0.39344262295081966,-3.1027183927732374,0.0019175200798800182,-0.04420681248812812,-0.009978411853590396,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LEADING,LEADING,LEADING,5,1688,216,0.0030542438197029525,-0.0006074431616794329,0.000266240361307917,0.5092592592592593,-0.8505289688914929,0.3950310616501068,-0.002007238774871201,0.0007923524515123352,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LEADING,LEADING,LEADING,10,1558,207,0.0058738509428591405,-0.0006632261377932521,0.00013947647172375522,0.5024154589371981,-0.621079532554061,0.5345472952683141,-0.002756193745878494,0.00142974147029199,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LEADING,LEADING,LEADING,21,1352,191,0.008744708031909678,-0.002357076252325499,-0.00047743584834488865,0.4869109947643979,-1.2114579842577033,0.22571992811245534,-0.006170485073270539,0.001456332568619541,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LEADING,LEADING,LEADING,42,1294,189,0.01860599111649927,-0.00474871996997598,-0.0032681227908436805,0.43386243386243384,-1.4712710370445772,0.14121783272598296,-0.011074760433951381,0.0015773204939994213,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LEADING,LEADING,LEADING,63,1235,185,0.029654002239973703,-0.005971409005641946,-0.005981454737259592,0.3945945945945946,-1.2856314700522788,0.19857170833909543,-0.01507490939486346,0.003132091383579569,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->LEADING,LEADING,LEADING,126,1095,170,0.05875721342846435,-0.017094724538528602,-0.015024749747735206,0.3235294117647059,-2.1039587805860376,0.035382042762525434,-0.033019487290685115,-0.001169961786372093,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->WEAKENING,LEADING,WEAKENING,5,445,188,0.0035056012673282707,-0.00029335282467768696,0.0004665621478057158,0.5053191489361702,-0.3079292878036528,0.758136139448054,-0.002160537902239961,0.001573832252884587,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->WEAKENING,LEADING,WEAKENING,10,413,179,0.006218487369966175,-0.0005489889534437059,-0.0008612256583431233,0.4748603351955307,-0.36897287805449697,0.7121479408132627,-0.003465188600240173,0.0023672106933527613,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->WEAKENING,LEADING,WEAKENING,21,358,164,0.010784519260694443,0.0002209626882445799,-0.0023744063497345425,0.4451219512195122,0.06687262081904805,0.9466831096547161,-0.0062552140427138995,0.00669713941920306,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->WEAKENING,LEADING,WEAKENING,42,340,159,0.020842852930542114,-0.0021711698285916026,-0.005903273789511498,0.4276729559748428,-0.3710132810062185,0.7106276397671695,-0.013640879637411679,0.009298539980228475,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,TRANSITION,LEADING->WEAKENING,LEADING,WEAKENING,63,328,154,0.03329082415302449,-0.002571398684340372,-0.005111489588669776,0.42857142857142855,-0.3179919996363711,0.7504910055516736,-0.018420378586237133,0.01327758121755639,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
