model_id,model_scope,pool_id,signal_id,selection_rule,signal_date,execution_date,execution_status,economic_exposure_family_id,target_weight,implementation_share_class_id,implementation_listing_id,fund_entity_id,legal_fund_name,share_class_name,provider_issuer,isin,ticker,mic,listing_currency,price_unit,product_structure,instrument_type,ucits_status_local_master,ucits_evidence_status,benchmark_index,share_class_inception_date,official_issue_date,first_valid_implementation_observation,last_valid_implementation_observation,fund_exists,share_class_exists,lse_listing_exists,a2r2_eligible_state,a2r2_eligibility_confidence,a2r2_endpoint_selection_source,a2r2_endpoint_continuity_reason,a2r2_data_valid,a2r2_stale_flag,a2r2_missing_flag,a2r2_proxy_flag,source_vendor,source_series_identifier,return_validation_status,historical_uk_retail_status,historical_isa_status,historical_platform_status,historical_evidence_basis,historical_isa_basis,historical_evidence_urls,current_status_back_projected,warning
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2021-09-30,2021-10-01,EXECUTED,GLOBAL_OIL_GAS,0.3333333333333333,SC-445D66E38F1207ED,LIST-2B347B78BAC9F605,FUND-8B7CBF6C2067F7EB,iShares V plc,iShares Oil & Gas Exploration & Production UCITS ETF,ISHARES,IE00B6R51Z18,SPOG,XLON,GBP,GBX,Physical,ETF,YES,YES_OFFICIAL_ISSUER_EVIDENCE,S&P Commodity Producers Oil & Gas Exploration & Production Index NTR,16/Sept/2011,2011-09-19,2011-10-05,2026-08-21,True,True,True,HISTORICALLY_PROBABLE,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,SPOG.LSE,PASS_VENDOR_SEMANTICS_AND_ZERO_REPORTED_DISTRIBUTIONS,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN UK issuer page and XLON listing history are evidenced; no entry-date retail-document capture was obtained.,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.ishares.com/uk/individual/en/products/251909/ishares-oil-gas-exploration-production-ucits-etf?locale=en_GB,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2021-10-29,2021-11-01,EXECUTED,GLOBAL_CYBERSECURITY,0.3333333333333333,SC-2E125BCEE806464A,LIST-2C869C1113E6DBCD,FUND-D8DFAF359D3A1B94,FIRST TRUST GLOBAL FUNDS ICAV,FIRST TRUST GLOBAL FUNDS ICAV FIRSTTRUSTNASDAQCYBERSECURITYUCITS,FIRST TRUST,IE00BF16M727,FCBR,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_OFFICIAL_PRODUCT_EVIDENCE,NOT_VERIFIED,NOT_AVAILABLE,2020-05-29,2020-05-29,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,FCBR.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN XLON issue date and official issuer product identity are evidenced; no entry-date UK KID capture was obtained.,Exact Irish UCITS share class and recognised-exchange admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.londonstockexchange.com/stock/FCBR/first-trust-global-funds-icav/company-page;https://info.ftgportfolios.com/thematic_etf_cyber_security.html,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2021-10-29,2021-11-01,EXECUTED,GLOBAL_OIL_GAS,0.3333333333333333,SC-445D66E38F1207ED,LIST-2B347B78BAC9F605,FUND-8B7CBF6C2067F7EB,iShares V plc,iShares Oil & Gas Exploration & Production UCITS ETF,ISHARES,IE00B6R51Z18,SPOG,XLON,GBP,GBX,Physical,ETF,YES,YES_OFFICIAL_ISSUER_EVIDENCE,S&P Commodity Producers Oil & Gas Exploration & Production Index NTR,16/Sept/2011,2011-09-19,2011-10-05,2026-08-21,True,True,True,HISTORICALLY_PROBABLE,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,SPOG.LSE,PASS_VENDOR_SEMANTICS_AND_ZERO_REPORTED_DISTRIBUTIONS,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN UK issuer page and XLON listing history are evidenced; no entry-date retail-document capture was obtained.,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.ishares.com/uk/individual/en/products/251909/ishares-oil-gas-exploration-production-ucits-etf?locale=en_GB,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2021-10-29,2021-11-01,EXECUTED,US_BANKS,0.3333333333333333,SC-FDB0EA4E64831511,LIST-3EEB8E9FBFF33C15,FUND-70AECA3C35FB043E,DEUTSCHE BANK,XTRACKERS (IE) PLC X MSCI USA BANKS ETF,DEUTSCHE BANK,IE00BDVPTJ63,XUFB,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,NOT_DETERMINED,NOT_VERIFIED,NOT_AVAILABLE,,2018-12-06,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,XUFB.LSE,PASS_EXPLICIT_DISTRIBUTION_RECONCILIATION,HISTORICALLY_UNCERTAIN,HISTORICALLY_UNCERTAIN_ISA,HISTORICALLY_UNCERTAIN,No date-matched public eligibility evidence captured for this exact implementation route.,No product/account-specific historical ISA evidence captured.,NOT_AVAILABLE,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2021-11-30,2021-12-01,EXECUTED,GLOBAL_CYBERSECURITY,0.3333333333333333,SC-2E125BCEE806464A,LIST-2C869C1113E6DBCD,FUND-D8DFAF359D3A1B94,FIRST TRUST GLOBAL FUNDS ICAV,FIRST TRUST GLOBAL FUNDS ICAV FIRSTTRUSTNASDAQCYBERSECURITYUCITS,FIRST TRUST,IE00BF16M727,FCBR,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_OFFICIAL_PRODUCT_EVIDENCE,NOT_VERIFIED,NOT_AVAILABLE,2020-05-29,2020-05-29,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,FCBR.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN XLON issue date and official issuer product identity are evidenced; no entry-date UK KID capture was obtained.,Exact Irish UCITS share class and recognised-exchange admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.londonstockexchange.com/stock/FCBR/first-trust-global-funds-icav/company-page;https://info.ftgportfolios.com/thematic_etf_cyber_security.html,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2021-11-30,2021-12-01,EXECUTED,GLOBAL_OIL_GAS,0.3333333333333333,SC-445D66E38F1207ED,LIST-2B347B78BAC9F605,FUND-8B7CBF6C2067F7EB,iShares V plc,iShares Oil & Gas Exploration & Production UCITS ETF,ISHARES,IE00B6R51Z18,SPOG,XLON,GBP,GBX,Physical,ETF,YES,YES_OFFICIAL_ISSUER_EVIDENCE,S&P Commodity Producers Oil & Gas Exploration & Production Index NTR,16/Sept/2011,2011-09-19,2011-10-05,2026-08-21,True,True,True,HISTORICALLY_PROBABLE,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,SPOG.LSE,PASS_VENDOR_SEMANTICS_AND_ZERO_REPORTED_DISTRIBUTIONS,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN UK issuer page and XLON listing history are evidenced; no entry-date retail-document capture was obtained.,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.ishares.com/uk/individual/en/products/251909/ishares-oil-gas-exploration-production-ucits-etf?locale=en_GB,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2021-11-30,2021-12-01,EXECUTED,GLOBAL_SEMICONDUCTORS,0.3333333333333333,SC-7DF8E64B36B22397,LIST-4B3981309820AC7B,FUND-FF81D6D974FBB80B,VAN ECK GLOBAL,VANECK UCITS ETFS PLC VANECK SEMICONDUCTOR UCITS ETF,VAN ECK GLOBAL,IE00BMC38736,SMGB,XLON,GBP,GBP,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_OFFICIAL_ISSUER_EVIDENCE,NOT_VERIFIED,NOT_AVAILABLE,2020-12-03,2020-12-03,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,SMGB.LSE,PASS_EXPLICIT_DISTRIBUTION_RECONCILIATION,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN issuer factsheet and GBP XLON line are evidenced; no entry-date UK retail-document capture was obtained.,Exact Irish UCITS share class and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.vaneck.com/ucits/semiconductor-etf/en/;https://www.vaneck.com/uk/en/library/fact-sheets/smh-fact-sheet.pdf;https://www.londonstockexchange.com/stock/SMGB/van-eck-global,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2021-12-31,2022-01-04,NO_SWITCH_REVIEW,GLOBAL_CYBERSECURITY,0.3333333333333333,SC-2E125BCEE806464A,LIST-2C869C1113E6DBCD,FUND-D8DFAF359D3A1B94,FIRST TRUST GLOBAL FUNDS ICAV,FIRST TRUST GLOBAL FUNDS ICAV FIRSTTRUSTNASDAQCYBERSECURITYUCITS,FIRST TRUST,IE00BF16M727,FCBR,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_OFFICIAL_PRODUCT_EVIDENCE,NOT_VERIFIED,NOT_AVAILABLE,2020-05-29,2020-05-29,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,FCBR.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN XLON issue date and official issuer product identity are evidenced; no entry-date UK KID capture was obtained.,Exact Irish UCITS share class and recognised-exchange admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.londonstockexchange.com/stock/FCBR/first-trust-global-funds-icav/company-page;https://info.ftgportfolios.com/thematic_etf_cyber_security.html,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2021-12-31,2022-01-04,NO_SWITCH_REVIEW,GLOBAL_OIL_GAS,0.3333333333333333,SC-445D66E38F1207ED,LIST-2B347B78BAC9F605,FUND-8B7CBF6C2067F7EB,iShares V plc,iShares Oil & Gas Exploration & Production UCITS ETF,ISHARES,IE00B6R51Z18,SPOG,XLON,GBP,GBX,Physical,ETF,YES,YES_OFFICIAL_ISSUER_EVIDENCE,S&P Commodity Producers Oil & Gas Exploration & Production Index NTR,16/Sept/2011,2011-09-19,2011-10-05,2026-08-21,True,True,True,HISTORICALLY_PROBABLE,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,SPOG.LSE,PASS_VENDOR_SEMANTICS_AND_ZERO_REPORTED_DISTRIBUTIONS,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN UK issuer page and XLON listing history are evidenced; no entry-date retail-document capture was obtained.,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.ishares.com/uk/individual/en/products/251909/ishares-oil-gas-exploration-production-ucits-etf?locale=en_GB,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2021-12-31,2022-01-04,NO_SWITCH_REVIEW,GLOBAL_SEMICONDUCTORS,0.3333333333333333,SC-7DF8E64B36B22397,LIST-4B3981309820AC7B,FUND-FF81D6D974FBB80B,VAN ECK GLOBAL,VANECK UCITS ETFS PLC VANECK SEMICONDUCTOR UCITS ETF,VAN ECK GLOBAL,IE00BMC38736,SMGB,XLON,GBP,GBP,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_OFFICIAL_ISSUER_EVIDENCE,NOT_VERIFIED,NOT_AVAILABLE,2020-12-03,2020-12-03,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,SMGB.LSE,PASS_EXPLICIT_DISTRIBUTION_RECONCILIATION,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN issuer factsheet and GBP XLON line are evidenced; no entry-date UK retail-document capture was obtained.,Exact Irish UCITS share class and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.vaneck.com/ucits/semiconductor-etf/en/;https://www.vaneck.com/uk/en/library/fact-sheets/smh-fact-sheet.pdf;https://www.londonstockexchange.com/stock/SMGB/van-eck-global,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2022-01-31,2022-02-01,EXECUTED,EUROPE_BANKS,0.3333333333333333,SC-DB1FAFA497596B92,LIST-1E0E76458C390561,FUND-F26C5F58336A1D6C,INVESCO,INVESCO MARKETS PLC INVESCO EURO STOXX OPT BANKS UCITS ETF,INVESCO,IE00B3Q19T94,S7XP,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_OFFICIAL_ISSUER_EVIDENCE,NOT_VERIFIED,NOT_AVAILABLE,2014-10-24,2014-10-24,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,S7XP.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN issuer documents and XLON issue date are evidenced; no entry-date UK retail-document capture was obtained.,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.invesco.com/ie/en/financial-products/etfs/invesco-euro-stoxx-optimised-banks-ucits-etf-acc.html;https://www.londonstockexchange.com/stock/S7XP/invesco/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2022-01-31,2022-02-01,EXECUTED,GLOBAL_AGRIBUSINESS,0.3333333333333333,SC-2168DD8054B60302,LIST-60B356057092496B,FUND-8B7CBF6C2067F7EB,iShares V plc,iShares Agribusiness UCITS ETF,ISHARES,IE00B6R52143,SPAG,XLON,GBP,GBX,Physical,ETF,YES,NOT_DETERMINED,S&P Commodity Producers Agribusiness Index NTR,16/Sept/2011,,2011-09-22,2026-08-21,True,True,True,HISTORICALLY_PROBABLE,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,SPAG.LSE,PASS_VENDOR_SEMANTICS_AND_ZERO_REPORTED_DISTRIBUTIONS,HISTORICALLY_UNCERTAIN,HISTORICALLY_UNCERTAIN_ISA,HISTORICALLY_UNCERTAIN,No date-matched public eligibility evidence captured for this exact implementation route.,No product/account-specific historical ISA evidence captured.,NOT_AVAILABLE,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2022-01-31,2022-02-01,EXECUTED,GLOBAL_OIL_GAS,0.3333333333333333,SC-445D66E38F1207ED,LIST-2B347B78BAC9F605,FUND-8B7CBF6C2067F7EB,iShares V plc,iShares Oil & Gas Exploration & Production UCITS ETF,ISHARES,IE00B6R51Z18,SPOG,XLON,GBP,GBX,Physical,ETF,YES,YES_OFFICIAL_ISSUER_EVIDENCE,S&P Commodity Producers Oil & Gas Exploration & Production Index NTR,16/Sept/2011,2011-09-19,2011-10-05,2026-08-21,True,True,True,HISTORICALLY_PROBABLE,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,SPOG.LSE,PASS_VENDOR_SEMANTICS_AND_ZERO_REPORTED_DISTRIBUTIONS,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN UK issuer page and XLON listing history are evidenced; no entry-date retail-document capture was obtained.,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.ishares.com/uk/individual/en/products/251909/ishares-oil-gas-exploration-production-ucits-etf?locale=en_GB,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2022-02-28,2022-03-01,EXECUTED,GLOBAL_AGRIBUSINESS,0.3333333333333333,SC-2168DD8054B60302,LIST-60B356057092496B,FUND-8B7CBF6C2067F7EB,iShares V plc,iShares Agribusiness UCITS ETF,ISHARES,IE00B6R52143,SPAG,XLON,GBP,GBX,Physical,ETF,YES,NOT_DETERMINED,S&P Commodity Producers Agribusiness Index NTR,16/Sept/2011,,2011-09-22,2026-08-21,True,True,True,HISTORICALLY_PROBABLE,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,SPAG.LSE,PASS_VENDOR_SEMANTICS_AND_ZERO_REPORTED_DISTRIBUTIONS,HISTORICALLY_UNCERTAIN,HISTORICALLY_UNCERTAIN_ISA,HISTORICALLY_UNCERTAIN,No date-matched public eligibility evidence captured for this exact implementation route.,No product/account-specific historical ISA evidence captured.,NOT_AVAILABLE,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2022-02-28,2022-03-01,EXECUTED,GLOBAL_GOLD_MINERS,0.3333333333333333,SC-4FCD63B36E9747CA,LIST-5903E4CCC41A4CB6,FUND-B987074B21334B3F,LEGAL AND GENERAL ASSET MANAGEMENT,LEGAL & GENERAL UCITS ETF PLC L&G GOLD MINING UCITS ETF,LEGAL AND GENERAL ASSET MANAGEMENT,IE00B3CNHG25,AUCP,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_LOCAL_MASTER_AND_OFFICIAL_LSE_EVIDENCE,NOT_VERIFIED,NOT_AVAILABLE,2008-11-06,2008-12-12,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,AUCP.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN GBP XLON line and UCITS identity are evidenced; no entry-date UK retail-document capture was obtained.,Exact UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.londonstockexchange.com/stock/AUCP/legal-and-general-asset-management/trade-recap,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2022-02-28,2022-03-01,EXECUTED,GLOBAL_OIL_GAS,0.3333333333333333,SC-445D66E38F1207ED,LIST-2B347B78BAC9F605,FUND-8B7CBF6C2067F7EB,iShares V plc,iShares Oil & Gas Exploration & Production UCITS ETF,ISHARES,IE00B6R51Z18,SPOG,XLON,GBP,GBX,Physical,ETF,YES,YES_OFFICIAL_ISSUER_EVIDENCE,S&P Commodity Producers Oil & Gas Exploration & Production Index NTR,16/Sept/2011,2011-09-19,2011-10-05,2026-08-21,True,True,True,HISTORICALLY_PROBABLE,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,SPOG.LSE,PASS_VENDOR_SEMANTICS_AND_ZERO_REPORTED_DISTRIBUTIONS,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN UK issuer page and XLON listing history are evidenced; no entry-date retail-document capture was obtained.,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.ishares.com/uk/individual/en/products/251909/ishares-oil-gas-exploration-production-ucits-etf?locale=en_GB,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2022-03-31,2022-04-01,NO_SWITCH_REVIEW,GLOBAL_AGRIBUSINESS,0.3333333333333333,SC-2168DD8054B60302,LIST-60B356057092496B,FUND-8B7CBF6C2067F7EB,iShares V plc,iShares Agribusiness UCITS ETF,ISHARES,IE00B6R52143,SPAG,XLON,GBP,GBX,Physical,ETF,YES,NOT_DETERMINED,S&P Commodity Producers Agribusiness Index NTR,16/Sept/2011,,2011-09-22,2026-08-21,True,True,True,HISTORICALLY_PROBABLE,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,SPAG.LSE,PASS_VENDOR_SEMANTICS_AND_ZERO_REPORTED_DISTRIBUTIONS,HISTORICALLY_UNCERTAIN,HISTORICALLY_UNCERTAIN_ISA,HISTORICALLY_UNCERTAIN,No date-matched public eligibility evidence captured for this exact implementation route.,No product/account-specific historical ISA evidence captured.,NOT_AVAILABLE,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
